,Time,Lat,Lon,MIC Unscaled,MIC,RADS GIM
0,2024-01-22 15:39:15,-54.947217,107.66299,-0.011476167252836178,-0.016916164691239022,-0.007599999999999996
1,2024-01-22 15:39:16,-54.890079,107.632098,-0.011485750197251898,-0.016923874019120766,-0.007599999999999996
2,2024-01-22 15:39:17,-54.832933,107.601281,-0.011606262912703863,-0.017040376175692235,-0.0076999999999999985
3,2024-01-22 15:39:18,-54.775782,107.57054,-0.011658175113345354,-0.01708213872365727,-0.007699999999999985
4,2024-01-22 15:39:19,-54.718623,107.539873,-0.011657059162730632,-0.01708124095896038,-0.007800000000000001
5,2024-01-22 15:39:20,-54.661458,107.50928,-0.011755943212115927,-0.01718034319426351,-0.00789999999999999
6,2024-01-22 15:39:21,-54.604287,107.478762,-0.011782639585391164,-0.01720182000618098,-0.00789999999999999
7,2024-01-22 15:39:22,-54.547109,107.448316,-0.011900963729588793,-0.017316561491641347,-0.00799999999999998
8,2024-01-22 15:39:23,-54.489925,107.417945,-0.011908723657092585,-0.017322804231124117,-0.008000000000000007
9,2024-01-22 15:39:24,-54.432734,107.387646,-0.012040481585898988,-0.017448352984763077,-0.008099999999999996
10,2024-01-22 15:39:25,-54.375537,107.357419,-0.012139302792447793,-0.01754740466399385,-0.008199999999999985
11,2024-01-22 15:39:26,-54.318334,107.327265,-0.012191211699169313,-0.017589164562052118,-0.008200000000000013
12,2024-01-22 15:39:27,-54.261125,107.297182,-0.012330179774693556,-0.017720513765188878,-0.00839999999999999
13,2024-01-22 15:39:28,-54.203909,107.267171,-0.012428974922921443,-0.017819544480910776,-0.00849999999999998
14,2024-01-22 15:39:29,-54.146687,107.237232,-0.01242908717997801,-0.01781963478994511,-0.008500000000000008
15,2024-01-22 15:39:30,-54.089458,107.207363,-0.012545128463430644,-0.017932539749883847,-0.008599999999999997
16,2024-01-22 15:39:31,-54.032224,107.177564,-0.012645603238417125,-0.01803292169888432,-0.008699999999999986
17,2024-01-22 15:39:32,-53.974983,107.147836,-0.012897547353929922,-0.018255158347180722,-0.008800000000000002
18,2024-01-22 15:39:33,-53.917736,107.118177,-0.01291909274949482,-0.018272491278641667,-0.00880000000000003
19,2024-01-22 15:39:34,-53.860483,107.088588,-0.013060301790088463,-0.018405643302888713,-0.008899999999999991
20,2024-01-22 15:39:35,-53.803224,107.059068,-0.013192359124812175,-0.018531432923873492,-0.00909999999999997
21,2024-01-22 15:39:36,-53.745959,107.029617,-0.013303913763074549,-0.018640728448407,-0.009200000000000041
22,2024-01-22 15:39:37,-53.688688,107.000234,-0.013419970051102958,-0.018753645479290704,-0.009300000000000003
23,2024-01-22 15:39:38,-53.63141,106.97092,-0.01345646739734968,-0.01878300701962976,-0.00930000000000003
24,2024-01-22 15:39:39,-53.574127,106.941673,-0.013555018677026104,-0.01888184154694217,-0.00940000000000002
25,2024-01-22 15:39:40,-53.516838,106.912494,-0.013657777484303218,-0.01898406096395419,-0.009500000000000008
26,2024-01-22 15:39:41,-53.459542,106.883382,-0.01382044540160235,-0.019134476316602173,-0.009600000000000025
27,2024-01-22 15:39:42,-53.402241,106.854337,-0.013943182350153016,-0.01925276783367702,-0.009700000000000014
28,2024-01-22 15:39:43,-53.344934,106.825359,-0.0139359373330607,-0.019246939331512086,-0.009800000000000003
29,2024-01-22 15:39:44,-53.287621,106.796447,-0.014035340016413489,-0.019346458799675226,-0.009899999999999992
