,Time,Lat,Lon,MIC Unscaled,MIC,RADS GIM
0,2024-01-22 07:14:19,-54.95594,233.90402899999998,-0.010308077628644025,-0.026241031689255567,-0.016600000000000004
1,2024-01-22 07:14:20,-54.898801,233.873121,-0.010272657640700109,-0.026192985292026155,-0.01659999999999999
2,2024-01-22 07:14:21,-54.841656,233.842288,-0.010187003517450305,-0.026104526323970062,-0.016499999999999987
3,2024-01-22 07:14:22,-54.784503,233.811531,-0.010134760612682564,-0.026042946155062946,-0.0165
4,2024-01-22 07:14:23,-54.727345,233.780849,-0.009940068368722493,-0.025847216161216893,-0.016299999999999995
5,2024-01-22 07:14:24,-54.670179,233.75024000000002,-0.00981425016431059,-0.025726445822321642,-0.01630000000000001
6,2024-01-22 07:14:25,-54.613008,233.719706,-0.009870186869332859,-0.025751894446007922,-0.016200000000000006
7,2024-01-22 07:14:26,-54.55583,233.689246,-0.009771522227807639,-0.025652968720873248,-0.016199999999999992
8,2024-01-22 07:14:27,-54.498645,233.658858,-0.00973760906935342,-0.025606134544240572,-0.016100000000000003
9,2024-01-22 07:14:28,-54.441454,233.628544,-0.009538957494209757,-0.0254072193308041,-0.016
10,2024-01-22 07:14:29,-54.384257,233.598302,-0.009473053454336078,-0.025334648993823455,-0.015899999999999997
11,2024-01-22 07:14:30,-54.327053,233.568133,-0.009445089148523614,-0.025292600575465646,-0.015899999999999997
12,2024-01-22 07:14:31,-54.269843,233.53803499999998,-0.009392661689475227,-0.025230871935545938,-0.0159
13,2024-01-22 07:14:32,-54.212627,233.50800900000002,-0.009300813359434152,-0.025137429825665192,-0.0158
14,2024-01-22 07:14:33,-54.155404,233.478054,-0.009238087456781004,-0.025067416250032958,-0.015799999999999998
15,2024-01-22 07:14:34,-54.098175,233.44817,-0.009236921310385629,-0.025046926528940944,-0.0157
16,2024-01-22 07:14:35,-54.04094,233.41835700000001,-0.00918220144667443,-0.024983353685568026,-0.0157
17,2024-01-22 07:14:36,-53.983699,233.38861300000002,-0.009330779870813367,-0.02508333111347304,-0.0156
18,2024-01-22 07:14:37,-53.926452,233.35894000000002,-0.009286183907660159,-0.02502790278868,-0.0156
19,2024-01-22 07:14:38,-53.869198,233.329336,-0.00919760115551592,-0.02493708778479485,-0.0155
20,2024-01-22 07:14:39,-53.811939,233.299802,-0.009100996942113554,-0.024839819641639865,-0.0155
21,2024-01-22 07:14:40,-53.754673,233.270336,-0.00911080170075787,-0.02484770741557564,-0.0155
22,2024-01-22 07:14:41,-53.697401,233.240939,-0.009058231706486564,-0.024785864108313557,-0.0155
23,2024-01-22 07:14:42,-53.640124,233.21161,-0.00896286431453619,-0.02468959096854073,-0.015399999999999997
24,2024-01-22 07:14:43,-53.58284,233.182349,-0.008864250257751949,-0.024590705938033613,-0.015399999999999997
25,2024-01-22 07:14:44,-53.52555,233.153155,-0.008778733625129376,-0.024502357579022083,-0.015300000000000008
26,2024-01-22 07:14:45,-53.468254,233.124029,-0.008828467434852522,-0.02454236764579598,-0.015399999999999997
27,2024-01-22 07:14:46,-53.410952,233.09497,-0.008768336900869006,-0.024474442003389746,-0.015300000000000008
28,2024-01-22 07:14:48,-53.296331,233.03705100000002,-0.008595461558401435,-0.024296263363248027,-0.015199999999999991
29,2024-01-22 07:14:49,-53.239012,233.008191,-0.008634598808848593,-0.02432774866494629,-0.015299999999999994
30,2024-01-22 07:14:50,-53.181687,232.979397,-0.008544788370797175,-0.024235946007080948,-0.015199999999999998
31,2024-01-22 07:14:51,-53.124356,232.950668,-0.008450313169207135,-0.024140390620403865,-0.015100000000000002
32,2024-01-22 07:14:52,-53.067019,232.92200400000002,-0.00842170958125623,-0.024097827909632323,-0.015100000000000002
33,2024-01-22 07:14:53,-53.009676,232.893405,-0.008632519125926634,-0.024267420868743905,-0.0151
34,2024-01-22 07:14:54,-52.952328,232.86487,-0.008493956525962092,-0.02413639786430999,-0.015
35,2024-01-22 07:14:55,-52.894974,232.8364,-0.008417734049624363,-0.02405552650767636,-0.015
36,2024-01-22 07:14:56,-52.837614,232.807994,-0.008402702306869701,-0.02404343370733209,-0.015
37,2024-01-22 07:14:57,-52.780248,232.779651,-0.008304003912859473,-0.023944480828854725,-0.014900000000000004
38,2024-01-22 07:14:58,-52.722877,232.751372,-0.008272754576627905,-0.023899789655253467,-0.014899999999999997
39,2024-01-22 07:14:59,-52.6655,232.72315500000002,-0.008274077827905665,-0.023900854190069473,-0.014899999999999997
40,2024-01-22 07:15:00,-52.608118,232.695002,-0.00815760856056126,-0.023787604923829142,-0.014799999999999994
41,2024-01-22 07:15:01,-52.55073,232.66691,-0.008199465079317361,-0.02382127783406221,-0.014899999999999997
42,2024-01-22 07:15:02,-52.493336,232.638881,-0.008090816585257316,-0.023714320256777027,-0.014800000000000008
43,2024-01-22 07:15:03,-52.435937,232.61091399999998,-0.008002954256968148,-0.023624084822538888,-0.01469999999999999
