,Time,Lat,Lon,MIC Unscaled,MIC,RADS GIM
0,2024-01-22 17:20:14,-54.964949,82.424161,-0.012982675038978545,-0.01666175838151284,-0.006499999999999999
1,2024-01-22 17:20:15,-54.907811,82.393247,-0.012779932306035236,-0.016459551896049217,-0.006300000000000001
2,2024-01-22 17:20:16,-54.850666,82.362409,-0.012576393140148655,-0.016256704692823996,-0.006100000000000005
3,2024-01-22 17:20:17,-54.793514,82.331646,-0.012369859602550257,-0.0160514485647084,-0.0059000000000000025
4,2024-01-22 17:20:18,-54.736357,82.300957,-0.012171227292801012,-0.015852548849978387,-0.005700000000000011
5,2024-01-22 17:20:19,-54.679192,82.270343,-0.011860036065571317,-0.015543545683898118,-0.005400000000000002
6,2024-01-22 17:20:20,-54.622021,82.239803,-0.011698913610964881,-0.0153748220569703,-0.00520000000000001
7,2024-01-22 17:20:21,-54.564844,82.209337,-0.011386452186706683,-0.015064797037382144,-0.004899999999999988
8,2024-01-22 17:20:22,-54.50766,82.178944,-0.011213383893253354,-0.014886463171210729,-0.004699999999999982
9,2024-01-22 17:20:23,-54.45047,82.148624,-0.010908176841432776,-0.014582274180015481,-0.004299999999999998
10,2024-01-22 17:20:24,-54.393274,82.118377,-0.01073173129174855,-0.014401223364387303,-0.004100000000000006
11,2024-01-22 17:20:25,-54.336071,82.088202,-0.010432936375795565,-0.014102192835526911,-0.003799999999999998
12,2024-01-22 17:20:26,-54.278862,82.058099,-0.010134141459842566,-0.013803162306666505,-0.003500000000000003
13,2024-01-22 17:20:27,-54.221646,82.028068,-0.009811550612507658,-0.013484988325719122,-0.0032000000000000084
14,2024-01-22 17:20:28,-54.164425,81.998107,-0.009712043530553965,-0.013365833295845495,-0.0030000000000000027
15,2024-01-22 17:20:29,-54.107197,81.968218,-0.009413126611822809,-0.013066704617671204,-0.002699999999999994
16,2024-01-22 17:20:30,-54.049963,81.938399,-0.009149816895058546,-0.012796221372779804,-0.0024000000000000132
17,2024-01-22 17:20:31,-53.992722,81.908651,-0.008895688855762224,-0.01253312464282931,-0.0020000000000000018
18,2024-01-22 17:20:32,-53.935476,81.878972,-0.008582452002972252,-0.012222475803197852,-0.001700000000000007
19,2024-01-22 17:20:33,-53.878223,81.849363,-0.008357399623732359,-0.011982769983914163,-0.0013999999999999985
20,2024-01-22 17:20:34,-53.820965,81.819823,-0.008159408426772957,-0.011784386034328104,-0.0012000000000000066
21,2024-01-22 17:20:35,-53.7637,81.790352,-0.007860293116344785,-0.01148509775315762,-0.000899999999999998
22,2024-01-22 17:20:36,-53.706429,81.76095,-0.007552542260009232,-0.011178862311286841,-0.0005999999999999894
23,2024-01-22 17:20:37,-53.649152,81.731616,-0.007345847106185979,-0.010973476165463278,-0.0003999999999999976
24,2024-01-22 17:20:38,-53.591869,81.70235,-0.007005273215658178,-0.010640835109442609,0.0
25,2024-01-22 17:20:39,-53.53458,81.673152,-0.006696059823171757,-0.01033342308026873,0.0002999999999999947
26,2024-01-22 17:20:40,-53.477285,81.644021,-0.0065029606506374765,-0.010138974687298963,0.0005000000000000004
27,2024-01-22 17:20:41,-53.419985,81.614957,-0.006326854034504434,-0.009958196538375597,0.0006999999999999923
28,2024-01-22 17:20:42,-53.362678,81.585959,-0.006027758428529553,-0.009658924109127484,0.0010000000000000009
29,2024-01-22 17:20:43,-53.305365,81.557028,-0.005811994897590184,-0.009446242596711937,0.0011999999999999927
