                    Time        Lat         Lon  Unscaled      IMIC RADS GIM
784  2016-06-17 05:58:00 -54.286916   48.252794 -0.005641  -0.00792   0.0017
785  2016-06-17 06:37:00  13.953058  228.456989  0.001622 -0.004637   0.0015
786  2016-06-17 08:18:00  12.344779  203.578996   -0.0028   -0.0113  -0.0064
787  2016-06-17 09:58:00  11.211041  178.590089 -0.000816 -0.005577   0.0111
788  2016-06-17 10:59:00 -46.418524    336.0703 -0.007565 -0.010531  -0.0064
789  2016-06-17 11:39:00   9.547262  153.720047 -0.000732 -0.005741   0.0025
790  2016-06-17 12:26:00   0.502422  323.354677  0.001405 -0.008544   0.0026
791  2016-06-17 16:00:00 -40.401969  262.509822 -0.002407 -0.006036   0.0007
792  2016-06-17 17:42:00 -43.579128  236.157487 -0.005358 -0.009333  -0.0034
793  2016-06-17 20:54:00  -8.815611  195.045295 -0.000982 -0.013452   0.0038
794  2016-06-17 22:34:00  -4.022826  170.870391  0.003595 -0.009793  -0.0019
795  2016-06-17 23:28:00   16.71491  335.343881 -0.000694 -0.005585   0.0042
796  2016-06-18 00:17:00 -11.220412  144.008204  0.005869 -0.002078   0.0074
797  2016-06-18 01:14:00  34.186227  305.574047 -0.011017 -0.016491  -0.0079
798  2016-06-18 02:03:00 -31.739736   113.66821 -0.001243 -0.005767  -0.0004
799  2016-06-18 04:29:00  11.303766  260.855956 -0.000988 -0.009511  -0.0102
800  2016-06-18 07:51:00  11.507723  210.315444  0.008991  0.001731   0.0061
801  2016-06-18 09:32:00  11.673337  185.030262  0.003505 -0.002687   0.0057
802  2016-06-18 10:35:00 -53.894309  339.257423 -0.007566 -0.010218   -0.007
803  2016-06-18 11:13:00   9.713928  160.227737  0.001959 -0.002943   0.0066
804  2016-06-18 12:00:00   0.691063  329.941636  0.005433 -0.005403   0.0099
805  2016-06-18 13:00:00  31.514517  129.611148  0.004599 -0.001193   0.0063
806  2016-06-18 15:28:00 -21.708363  274.318986 -0.016392 -0.028188  -0.0264
807  2016-06-18 17:17:00 -47.048381  241.381579 -0.002237 -0.005944  -0.0021
808  2016-06-18 18:54:00  -35.98283  219.963319  0.000518 -0.003977   0.0027
809  2016-06-18 20:29:00 -14.058834  200.395674 -0.006279 -0.017218  -0.0024
810  2016-06-18 22:09:00  -9.801938  176.121921  0.005051 -0.005285   0.0101
811  2016-06-18 23:02:00  17.354407  341.738201 -0.001244 -0.004803   0.0069
812  2016-06-19 00:44:00  23.065053  315.106802 -0.004128 -0.009054  -0.0008
813  2016-06-19 04:03:00  10.587803  267.563669  0.008632  0.003273    0.012
814  2016-06-19 05:45:00  13.523217  241.646957 -0.003448 -0.008748  -0.0042
815  2016-06-19 07:25:00   11.26358  216.916649  0.002675 -0.003721   0.0006
816  2016-06-19 09:06:00  12.315105  191.429429  0.000018 -0.005421  -0.0004
817  2016-06-19 10:06:00 -44.371084  349.943202 -0.002951 -0.006361  -0.0029
818  2016-06-19 10:46:00   9.527986  166.815279  0.001446 -0.003538  -0.0008
819  2016-06-19 11:35:00  -1.782642  335.939229   0.00079 -0.009282   0.0042
820  2016-06-19 12:31:00  22.209305  138.592239 -0.000761 -0.005701   0.0019
821  2016-06-19 13:15:00   0.708032  311.244419  0.004149 -0.005516   0.0062
822  2016-06-19 15:52:00  20.352593   88.553566 -0.002506 -0.010899  -0.0056
823  2016-06-19 16:46:00 -32.484106  252.784112  0.004071 -0.001065   0.0057
824  2016-06-19 17:33:00  20.687794   63.224374  0.005229 -0.000381   0.0025
825  2016-06-19 18:30:00 -42.792586  224.282553  0.000308 -0.003282   0.0034
826  2016-06-19 20:03:00 -15.052958    206.7107 -0.002297 -0.012182   0.0006
827  2016-06-19 21:43:00 -11.799557  182.213524 -0.001387  -0.01289   -0.002
828  2016-06-19 22:41:00  37.634152   342.86721 -0.005346 -0.011234  -0.0022
829  2016-06-19 23:21:00  -0.036704  159.598134  0.002996 -0.007077     0.01
830  2016-06-20 00:16:00  16.627279  323.208594 -0.004163 -0.007319   0.0022
831  2016-06-20 01:05:00 -10.070265  132.113268  0.003307 -0.003725   0.0046
832  2016-06-20 02:57:00 -49.570969   95.390306 -0.009539  -0.01207   -0.005
833  2016-06-20 03:40:00  22.561252  271.285814 -0.002174 -0.005496   0.0013
834  2016-06-20 04:38:00 -51.051693   69.481074 -0.008107 -0.011023  -0.0042
835  2016-06-20 05:18:00  13.161354  248.275746  0.000986 -0.003922   0.0026
836  2016-06-20 06:20:00  -52.58533   43.505118 -0.006235 -0.008998  -0.0013
837  2016-06-20 07:00:00  14.740017  222.664102 -0.004655 -0.009764  -0.0041
838  2016-06-20 08:40:00  12.778714  197.868937  0.003525 -0.002336   0.0016
839  2016-06-20 09:41:00 -49.913799  354.250647  0.001161 -0.001433   0.0032
840  2016-06-20 10:20:00  10.404798  173.162498  0.001379 -0.003464   0.0044
841  2016-06-20 11:17:00 -30.877556  335.518416  0.000714 -0.003696   0.0005
842  2016-06-20 12:01:00   7.558893  148.556695   0.00112 -0.003774   0.0009
843  2016-06-20 12:49:00  -1.232925   317.35993  -0.00114 -0.010555   0.0002
844  2016-06-20 14:42:00 -42.998125  281.250395 -0.005684 -0.009255  -0.0068
845  2016-06-20 16:24:00 -45.763142  254.979467 -0.003978 -0.007131  -0.0028
846  2016-06-20 17:08:00  21.447298   69.584683   0.00061 -0.004618   0.0017
847  2016-06-20 18:05:00 -47.710778  228.956554  0.001985  -0.00074    0.004
848  2016-06-20 19:38:00 -19.934501  212.099808  0.001846 -0.003599   0.0046
849  2016-06-20 21:16:00  -9.073168  189.376911  0.001066 -0.012988   -0.009
850  2016-06-20 22:17:00  43.929703  347.286402 -0.006533 -0.011437  -0.0016
851  2016-06-20 23:50:00  16.735675  329.728672 -0.000865 -0.003978   0.0048
852  2016-06-21 01:38:00  41.461233  297.667069  -0.00404 -0.008334   0.0006
853  2016-06-21 04:53:00  16.873478  253.958191  0.007735  0.003215   0.0094
854  2016-06-21 06:33:00  13.904538   229.40313 -0.007912 -0.014793  -0.0092
855  2016-06-21 08:14:00  12.296139  204.525049  0.003452 -0.005017   0.0052
856  2016-06-21 09:55:00  11.339684  179.495751    0.0052 -0.000488   0.0108
857  2016-06-21 10:56:00 -48.566973  336.130622 -0.008025 -0.010559  -0.0071
858  2016-06-21 11:35:00  10.444148  154.452099  -0.00017 -0.005633   0.0015
859  2016-06-21 12:23:00   0.610505   324.31332  0.002872 -0.006818   0.0043
860  2016-06-21 13:23:00  35.055461  122.981044  0.003111 -0.003817   0.0022
861  2016-06-21 19:13:00 -23.044042  217.882292  0.006405  0.001011   0.0056
862  2016-06-21 20:50:00  -9.771287   195.76468   0.00712 -0.002412   0.0033
863  2016-06-21 22:30:00  -4.270287  171.750287  0.003336 -0.006787   0.0001
864  2016-06-21 23:24:00  16.844695  336.248491 -0.001533 -0.004632    0.004
865  2016-06-22 00:13:00 -10.641382  145.074805  0.003229 -0.003451   0.0054
866  2016-06-22 01:09:00  31.616351  307.245095 -0.005836  -0.01097  -0.0048
867  2016-06-22 02:00:00 -32.512571  114.385363 -0.007151 -0.011127  -0.0069
868  2016-06-22 07:47:00  10.988628  211.368714  0.005819 -0.000838   0.0044
869  2016-06-22 09:28:00  11.804219  185.935657 -0.003203 -0.009331  -0.0027
870  2016-06-22 10:30:00 -51.956141  341.156646 -0.003922   -0.0061  -0.0022
871  2016-06-22 11:09:00   8.781219   161.37323 -0.000564 -0.006427  -0.0016
872  2016-06-22 11:56:00   0.737775  330.886931     0.007 -0.002822   0.0077
873  2016-06-22 12:57:00  34.051243  129.822416  0.002439 -0.003844   0.0042
874  2016-06-22 13:52:00 -50.847891  291.183537 -0.000424 -0.003567  -0.0013
875  2016-06-22 17:13:00 -47.234624  242.243012  0.003622   0.00049   0.0068
876  2016-06-22 17:57:00  24.715913   56.613526  0.002471 -0.003693   0.0025
877  2016-06-22 18:51:00 -37.280235  220.500777 -0.005721 -0.009599  -0.0033
878  2016-06-22 20:25:00  -14.13083  201.314366  0.004839 -0.002661   0.0025
879  2016-06-22 22:05:00  -10.58254  176.880399  0.006801 -0.000587   0.0066
880  2016-06-22 22:58:00  17.958199  342.530543 -0.002682  -0.00703   0.0028
881  2016-06-23 00:40:00   21.31078  316.475832 -0.006092 -0.012788  -0.0045
882  2016-06-23 03:59:00  10.247681  268.576037  0.001902 -0.004017   0.0034
883  2016-06-23 07:21:00  11.691617  217.754627  0.000841 -0.007332  -0.0026
884  2016-06-23 10:43:00   9.483487  167.760717  0.003437 -0.001733   0.0134
885  2016-06-23 11:31:00  -2.092383  336.805772  0.002372 -0.007045    0.001
886  2016-06-23 12:26:00  18.626895  140.397799  0.007812  0.000737   0.0076
887  2016-06-23 13:11:00   0.693576  312.176344  0.000734 -0.008675   0.0008
888  2016-06-23 15:04:00   -39.4125  276.863294 -0.004819 -0.008614  -0.0042
889  2016-06-23 20:00:00 -15.008733  207.656545  0.009407  0.002228   0.0086
890  2016-06-23 21:40:00 -12.345416  183.024246  0.001908 -0.006216   -0.001
891  2016-06-23 22:38:00  38.644227   343.48337 -0.006027 -0.010828  -0.0017
892  2016-06-23 23:17:00   0.125698  160.569313  0.004804 -0.006823  -0.0046
893  2016-06-24 00:13:00  16.760919   324.11282 -0.002003 -0.005927   0.0042
894  2016-06-24 01:01:00  -8.963632  133.298542  0.005221 -0.003304   0.0035
895  2016-06-24 03:37:00  25.875895  271.384283 -0.005537 -0.011112  -0.0027
896  2016-06-24 04:35:00 -50.664114   70.595399 -0.001303 -0.004807   0.0022
897  2016-06-24 06:16:00  -52.42843   44.518787 -0.009841 -0.011658   -0.002
898  2016-06-24 06:56:00  14.756234  223.596016  0.006604   0.00016   0.0066
899  2016-06-24 08:36:00  12.735839  198.814385   0.00786  0.001342   0.0041
900  2016-06-24 09:38:00 -50.562652  354.897206 -0.009802 -0.011753   -0.006
901  2016-06-24 10:17:00  10.421032  174.094373   0.00522 -0.001689   0.0031
902  2016-06-24 11:13:00 -30.600058  336.531084 -0.004609 -0.009162  -0.0052
903  2016-06-24 11:57:00   7.811671  149.435505  0.008753  0.002404   0.0059
904  2016-06-24 12:46:00  -1.780693  318.173887 -0.000642 -0.009636   0.0011
905  2016-06-24 14:38:00  -43.18829  282.118833  0.000903 -0.002435   0.0022
906  2016-06-24 16:19:00 -42.123214   257.24917  0.001555 -0.002066   0.0022
907  2016-06-24 18:02:00 -48.535578  229.550579 -0.011746 -0.014234  -0.0096
908  2016-06-24 19:35:00 -20.186318  212.974642  0.008366   0.00172   0.0129
909  2016-06-24 21:13:00  -9.030498   190.32201 -0.003205 -0.014936      0.0
910  2016-06-24 22:13:00  44.761904  347.915116  -0.00517 -0.010759  -0.0042
911  2016-06-24 22:51:00   0.548947  167.208528   0.00363 -0.009157   0.0018
912  2016-06-24 23:46:00  16.753117  330.660304 -0.002984 -0.005863  -0.0003
913  2016-06-25 00:41:00 -32.669978  133.976859 -0.001714 -0.006937  -0.0046
914  2016-06-25 01:34:00  38.908918  299.451232   -0.0053 -0.009056  -0.0008
915  2016-06-25 02:24:00 -39.255809  106.731442 -0.009582 -0.013573   -0.011
916  2016-06-25 06:30:00  13.981741  230.321003  0.010353  0.004507   0.0091
917  2016-06-25 08:10:00  12.373271  205.443062  0.005864 -0.001348   0.0041
918  2016-06-25 09:51:00  11.180568  180.467577 -0.000818 -0.006901   0.0054
919  2016-06-25 10:52:00 -48.757137  336.986722 -0.005664 -0.007917  -0.0043
920  2016-06-25 11:31:00   10.16694  155.450475  0.009042   0.00301   0.0101
921  2016-06-25 12:19:00   0.592852  325.244745 -0.001228 -0.008064   0.0039
922  2016-06-25 13:19:00  34.839596   123.98124  0.004262 -0.002194   0.0023
923  2016-06-25 15:49:00 -28.796449  267.828766  0.000503 -0.004871   0.0004
924  2016-06-25 17:35:00  -44.71023  237.613393 -0.003795 -0.006734  -0.0027
925  2016-06-25 19:09:00 -21.885691  219.105195 -0.003193 -0.008798  -0.0031
926  2016-06-25 20:47:00  -10.08493  196.629282  0.000661 -0.007642   0.0041
927  2016-06-25 22:26:00   -3.99348  172.747238  0.004167 -0.005606   0.0036
928  2016-06-25 23:20:00  16.923086  337.165711 -0.001633 -0.003725   0.0082
929  2016-06-26 00:09:00 -10.246935  146.099771 -0.001198   -0.0076   0.0001
930  2016-06-26 01:05:00  30.872497  308.388065 -0.008668 -0.013858  -0.0073
931  2016-06-26 01:57:00 -35.923833   114.32108 -0.001002 -0.004779  -0.0011
932  2016-06-26 04:22:00   11.15911  262.759507 -0.003392 -0.008872  -0.0024
933  2016-06-26 06:03:00  13.504422  236.976648 -0.006416 -0.010757  -0.0032
934  2016-06-26 07:44:00  11.067962  212.286317  0.003648 -0.000685   0.0065
935  2016-06-26 09:25:00  11.824576   186.86666 -0.006201 -0.011175   -0.005
936  2016-06-26 10:26:00 -51.285426  342.409118 -0.009206 -0.011492  -0.0064
937  2016-06-26 11:05:00   8.978877  162.264313  0.005056  0.000931   0.0111
938  2016-06-26 11:53:00    0.71791  331.817943 -0.000742 -0.009317   0.0023
939  2016-06-26 12:54:00  38.172196  129.505533  0.007472  0.001979    0.008
940  2016-06-26 15:23:00 -27.619154  274.687313 -0.002486 -0.007841  -0.0011
941  2016-06-26 17:09:00 -44.880441  244.095603 -0.002657  -0.00573      0.0
942  2016-06-26 17:52:00  20.434976   58.611381  0.009695  0.004764   0.0082
943  2016-06-26 18:48:00 -38.350391  221.099733  -0.00012 -0.003788   0.0016
944  2016-06-26 20:22:00 -13.502273  202.394948  0.000693 -0.006274    0.005
945  2016-06-26 22:02:00 -11.193224  177.677151 -0.000283 -0.007506  -0.0011
946  2016-06-26 22:55:00  20.987618  342.736923 -0.004896 -0.009094   0.0013
947  2016-06-26 23:41:00   -4.21691  153.996424  0.001136 -0.007434  -0.0023
948  2016-06-27 00:36:00  20.093843  317.707655  -0.00546 -0.010044   0.0022
949  2016-06-27 01:24:00 -12.709115  126.837719  0.003066 -0.003412   0.0041
950  2016-06-27 03:55:00  10.151337  269.533312 -0.002179 -0.009823  -0.0005
951  2016-06-27 05:37:00  13.146134  243.604668 -0.007648 -0.012129  -0.0026
952  2016-06-27 06:38:00 -51.132656    39.52237 -0.008305 -0.010193  -0.0003
953  2016-06-27 07:18:00   12.06797  218.604298  0.006156  0.001674   0.0072
954  2016-06-27 08:59:00  12.528866  193.251517  0.001411 -0.003544  -0.0001
955  2016-06-27 09:58:00 -44.811592  351.651128 -0.010433 -0.012483  -0.0064
956  2016-06-27 10:39:00   9.564545  168.677899  0.001362  -0.00457  -0.0029
957  2016-06-27 11:27:00  -0.518077   338.08985  0.000266 -0.007177  -0.0019
958  2016-06-27 12:22:00  15.875186  141.983408  0.004899  0.000597   0.0081
959  2016-06-27 13:07:00   0.731166   313.12003   0.00022  -0.00799  -0.0003
960  2016-06-27 15:00:00 -41.936825  276.950013 -0.005361 -0.007657  -0.0021
961  2016-06-27 15:45:00  20.331713   90.429855  0.000623 -0.004964   0.0011
962  2016-06-27 16:38:00 -30.353047  255.250569 -0.005889  -0.01013  -0.0056
963  2016-06-27 17:26:00  20.784964   65.071952  0.001486 -0.002772   0.0027
964  2016-06-27 18:23:00 -45.091749  225.312945   0.00013 -0.003066   0.0057
965  2016-06-27 19:56:00 -15.266256  208.531981 -0.007367 -0.014908  -0.0038
966  2016-06-27 21:36:00  -10.95055  184.277586  0.003556 -0.006215   0.0004
967  2016-06-27 22:34:00  39.251448  344.222807 -0.009298  -0.01316  -0.0052
968  2016-06-27 23:14:00  -0.428063  161.382065   0.01042  0.001077   0.0101
969  2016-06-28 00:09:00  17.019735  324.987234 -0.007044 -0.010141  -0.0016
970  2016-06-28 00:57:00  -7.745466  134.507636  -0.00149 -0.007746   0.0009
971  2016-06-28 02:49:00 -46.487966   98.540723  -0.01203 -0.014417  -0.0077
972  2016-06-28 04:31:00 -50.225115   71.728375  0.002675   0.00012   0.0076
973  2016-06-28 05:11:00  13.378087  250.096864   -0.0032 -0.008258   0.0014
974  2016-06-28 06:52:00  14.720399  224.539685   0.00163 -0.005365   0.0012
975  2016-06-28 08:33:00  12.581774  199.785019  0.000831 -0.006962  -0.0007
976  2016-06-28 10:13:00  10.444192  175.024443 -0.004399 -0.008282   0.0055
977  2016-06-28 11:09:00 -31.618084  337.183313  -0.00429 -0.007335  -0.0015
978  2016-06-28 11:53:00   7.657642  150.405347  0.005354  0.001083   0.0051
979  2016-06-28 12:42:00  -1.684881  319.130372 -0.007375 -0.014138  -0.0048
980  2016-06-28 14:35:00 -44.545302   282.55808 -0.001639 -0.004002   0.0006
981  2016-06-28 16:15:00 -41.447802  258.417363 -0.004677 -0.007348  -0.0023
982  2016-06-28 17:58:00 -49.077152   230.25507 -0.004662 -0.006349  -0.0009
983  2016-06-28 19:31:00 -21.150785   213.67497  0.001578 -0.003139   0.0057
984  2016-06-28 21:09:00  -8.521687  191.371694 -0.000355 -0.010354  -0.0026
985  2016-06-28 22:10:00  45.076312  348.731644 -0.009282 -0.013358  -0.0054
986  2016-06-28 22:47:00   0.230602  168.073297  0.000244 -0.010469  -0.0014
987  2016-06-28 23:43:00  16.540968  331.645337  -0.00398 -0.006523   0.0039
988  2016-06-29 00:38:00 -34.798691   134.29311 -0.002043 -0.005434   -0.001
989  2016-06-29 01:29:00  35.303597  301.504455 -0.007103 -0.010628  -0.0017
990  2016-06-29 02:20:00 -36.010788  108.684336 -0.002302 -0.005554  -0.0011
991  2016-06-29 04:45:00  14.200381  256.452479 -0.006832 -0.010918   -0.002
992  2016-06-29 05:47:00 -54.964615    50.69822  -0.00857 -0.010151  -0.0022
993  2016-06-29 06:26:00  14.065262  231.236851  0.000084 -0.004131    0.004
994  2016-06-29 08:06:00  12.161323  206.426663 -0.000343 -0.005203   0.0024
995  2016-06-29 09:47:00  11.264001  181.383753 -0.002108 -0.007856  -0.0011
996  2016-06-29 10:49:00 -50.969424  336.943853 -0.010348 -0.012248  -0.0084
997  2016-06-29 11:28:00   9.659519  156.500332 -0.008904 -0.013478  -0.0062
998  2016-06-29 12:15:00   0.628517  326.187845 -0.007521  -0.01417  -0.0032
999  2016-06-29 13:15:00  32.282866  125.656086  -0.00049 -0.005214   0.0003
1000 2016-06-29 15:45:00 -27.529052  269.100265  0.004785 -0.000731    0.004
1001 2016-06-29 17:31:00 -46.760962  237.757168  -0.00669  -0.00877  -0.0029
1002 2016-06-29 19:07:00 -27.551839  218.598332 -0.007394 -0.010795  -0.0044
1003 2016-06-29 20:43:00  -10.40396  197.492034  0.000573 -0.006095   0.0035
1004 2016-06-29 22:23:00  -5.494619  173.348336  0.016898  0.008671   0.0145
1005 2016-06-29 23:17:00  16.948034   338.09476 -0.006937 -0.010644   0.0006
1006 2016-06-30 01:01:00  29.604793  309.669939  -0.00397 -0.009181  -0.0026
1007 2016-06-30 01:53:00 -35.947827  115.248197 -0.006723 -0.009761  -0.0066
1008 2016-06-30 04:18:00  11.066447  263.715562   0.00117 -0.005077   0.0035
1009 2016-06-30 06:00:00  13.707088  237.864963 -0.003763 -0.008871  -0.0004
1010 2016-06-30 07:02:00 -54.086154    32.46122 -0.002048 -0.003486   0.0049
1011 2016-06-30 07:40:00  11.270704   213.17528  0.005634 -0.000628   0.0069
1012 2016-06-30 09:21:00  11.850093   187.79589 -0.000192 -0.004349    0.004
1013 2016-06-30 10:21:00 -47.214275  345.104932 -0.008244 -0.010144  -0.0053
1014 2016-06-30 11:02:00  10.836116  162.779468  0.002909 -0.000933   0.0048
1015 2016-06-30 11:49:00   0.693276  332.747667 -0.001287 -0.007565   0.0026
1016 2016-06-30 12:51:00  38.606995  130.301331  0.002857 -0.002045   0.0044
1017 2016-06-30 13:42:00  -42.96745  296.221825 -0.007085 -0.009439  -0.0044
1018 2016-06-30 15:20:00 -32.275553  274.350723  0.000619 -0.003436   0.0024
1019 2016-06-30 17:03:00   -39.1491  247.026125 -0.004822 -0.007609  -0.0002
1020 2016-06-30 17:48:00  20.401799   59.554262 -0.009348 -0.013871  -0.0103
1021 2016-06-30 18:44:00  -38.66624  221.933108 -0.002225 -0.005788  -0.0009
1022 2016-06-30 20:17:00 -11.697784  203.743355 -0.005184 -0.013058   0.0032
1023 2016-06-30 21:58:00 -11.335922  178.579566  0.006629 -0.002087   0.0036
1024 2016-06-30 22:53:00  27.492299  342.025999 -0.006493 -0.011846  -0.0001
1025 2016-06-30 23:36:00  -1.523337  155.529045  0.002865 -0.006656   0.0008
1026 2016-07-01 01:27:00 -35.653321  121.882104  -0.00424 -0.007863  -0.0049
1027 2016-07-01 03:51:00  10.059274  270.489107  0.002594 -0.002043   0.0043
1028 2016-07-01 04:55:00 -54.843764   63.853669 -0.012183 -0.014013  -0.0061
1029 2016-07-01 05:33:00  13.467547  244.465721 -0.001659 -0.007817  -0.0018
1030 2016-07-01 06:34:00 -50.408805   40.786498 -0.003902 -0.005623   0.0039
1031 2016-07-01 07:14:00  12.802855  219.371133  0.002086 -0.004417   0.0016
1032 2016-07-01 08:55:00  12.673008  194.153493  0.001461 -0.005142   0.0015
1033 2016-07-01 09:55:00 -47.499125  351.535228 -0.005253  -0.00732  -0.0014
1034 2016-07-01 10:35:00   9.708685  169.580377  0.004071 -0.000498   0.0089
1035 2016-07-01 11:24:00  -3.911573  338.272635  0.000529 -0.005836   0.0056
1036 2016-07-01 12:16:00  10.231112  144.215395  0.004613   0.00014   0.0032
1037 2016-07-01 13:04:00   0.646873  314.036506 -0.005208 -0.012279   0.0002
1038 2016-07-01 14:57:00 -42.136059  277.814865 -0.003252 -0.005906  -0.0002
1039 2016-07-01 15:41:00  20.535035   91.315357 -0.000131 -0.005686  -0.0014
1040 2016-07-01 16:36:00 -35.704263  254.648247 -0.010401 -0.013087  -0.0048
1041 2016-07-01 17:22:00   21.10619   65.928454  0.000952 -0.004033   0.0014
1042 2016-07-01 18:19:00 -43.956417  226.669502  -0.00438 -0.007008  -0.0018
1043 2016-07-01 19:53:00 -16.706287  209.129721  0.001484 -0.005166   0.0035
1044 2016-07-01 21:31:00  -9.027321  185.647642  0.002765  -0.00642  -0.0011
1045 2016-07-01 22:30:00  39.277365  345.148786  -0.00941  -0.01243  -0.0022
1046 2016-07-01 23:10:00  -0.748749  162.246211   0.00768  -0.00304  -0.0017
1047 2016-07-02 00:05:00  17.104959  325.902073 -0.002096 -0.004825   0.0034
1048 2016-07-02 00:53:00   -8.83383  135.198112  0.000869 -0.005736   0.0031
1049 2016-07-02 02:45:00 -46.454812   99.487916  -0.00649 -0.008905   -0.004
1050 2016-07-02 04:27:00 -50.480219   72.547847 -0.008336 -0.010511  -0.0025
1051 2016-07-02 05:07:00  14.290576  250.821407 -0.008741 -0.012783  -0.0045
1052 2016-07-02 06:09:00 -52.532117   46.337449 -0.009966 -0.010897   0.0002
1053 2016-07-02 06:48:00  14.392585  225.550699 -0.001217 -0.005894   0.0012
1054 2016-07-02 08:29:00   12.43093  200.754636  0.002757 -0.002963   0.0019
1055 2016-07-02 10:09:00  10.529633  175.940192 -0.004489 -0.009067  -0.0007
1056 2016-07-02 11:07:00 -36.439227  336.708115 -0.008029 -0.011087  -0.0063
1057 2016-07-02 11:50:00   7.920468  151.281554  0.003196 -0.001819  -0.0005
1058 2016-07-02 12:38:00  -1.533034  320.099164 -0.006681 -0.013547   0.0007
1059 2016-07-02 14:32:00 -46.077133  282.909338 -0.005177 -0.007848  -0.0035
1060 2016-07-02 16:11:00 -41.065987  259.482081 -0.000296 -0.003319   0.0015
1061 2016-07-02 17:55:00  -48.87148   231.27753 -0.010493 -0.012404  -0.0062
1062 2016-07-02 19:28:00 -22.941528  214.168005 -0.002017 -0.006127   0.0014
1063 2016-07-02 21:05:00  -8.901659  192.221306  0.001853 -0.008988  -0.0007
1064 2016-07-02 22:07:00  48.006207  348.508465 -0.009992 -0.013939  -0.0061
1065 2016-07-02 23:39:00  16.567868  332.574171 -0.005302 -0.008303  -0.0014
1066 2016-07-03 00:29:00  -16.32092   140.02619 -0.003728 -0.009451  -0.0031
1067 2016-07-03 01:25:00  35.330428  302.431421 -0.005845 -0.011229  -0.0022
1068 2016-07-03 02:16:00 -35.159942   109.87508 -0.005358 -0.008997  -0.0044
1069 2016-07-03 04:41:00  13.873485  257.463182  0.000791 -0.003069   0.0072
1070 2016-07-03 05:43:00 -54.875705   51.680895 -0.004144 -0.005772   0.0035
1071 2016-07-03 06:22:00   14.21078  232.138503  0.001437 -0.003607   0.0018
1072 2016-07-03 08:03:00  12.070477  207.382738 -0.000733 -0.006099   0.0016
1073 2016-07-03 09:43:00  11.468555  182.272549  0.005285  0.001322   0.0114
1074 2016-07-03 10:45:00 -51.454967  337.653469  -0.00693 -0.008855  -0.0046
1075 2016-07-03 12:11:00   0.602117  327.117351 -0.005903 -0.014948  -0.0061
1076 2016-07-03 13:11:00  30.607149  127.059129  0.007494  0.002689   0.0111
1077 2016-07-03 15:41:00 -27.086085  270.151859 -0.000172 -0.008762  -0.0103
1078 2016-07-03 17:28:00 -47.943648  238.213111 -0.006943  -0.00897  -0.0031
1079 2016-07-03 18:13:00  27.325305   52.200243   0.00747  0.000802   0.0061
1080 2016-07-03 19:04:00 -30.687237  218.688592 -0.009461 -0.013016  -0.0069
1081 2016-07-03 20:39:00 -10.785012  198.341003 -0.005729 -0.014454  -0.0053
1082 2016-07-03 22:19:00   -6.88033  173.974399  0.005675 -0.004058   0.0051
1083 2016-07-03 23:13:00  16.857901  339.051481  -0.00878 -0.011512  -0.0014
1084 2016-07-04 00:01:00  -8.408621  148.384994  0.003725 -0.005346   0.0022
1085 2016-07-04 00:56:00  26.338997  311.471007 -0.009871 -0.015103    -0.01
1086 2016-07-04 01:45:00 -19.072234  120.672787  0.001077 -0.004228   0.0034
1087 2016-07-04 04:14:00  11.154037  264.631208 -0.000965 -0.005715   0.0003
1088 2016-07-04 05:56:00  13.676548   238.80764 -0.003244 -0.008062  -0.0021
1089 2016-07-04 07:36:00  11.062933  214.158192  0.000444 -0.002965    0.003
1090 2016-07-04 09:17:00  11.937774  188.711593 -0.001094 -0.006006  -0.0015
1091 2016-07-04 10:17:00 -44.403338  347.127569 -0.009832  -0.01249  -0.0106
1092 2016-07-04 10:58:00  12.223513  163.399131  0.000737 -0.003153   0.0054
1093 2016-07-04 11:45:00   0.724605  333.690192 -0.000848 -0.008099   0.0055
1094 2016-07-04 13:38:00 -40.144815  298.127933 -0.004872 -0.008089  -0.0048
1095 2016-07-04 15:17:00 -35.462365  274.358227 -0.002711 -0.006444  -0.0025
1096 2016-07-04 16:59:00 -36.902073  248.672956 -0.003357 -0.006661  -0.0024
1097 2016-07-04 17:45:00  20.548822   60.454456  0.004401  0.000477   0.0054
1098 2016-07-04 18:40:00 -38.577386  222.897684  0.004018  0.000573   0.0049
1099 2016-07-04 20:14:00 -11.607836  204.699635 -0.005141 -0.014178   -0.001
1100 2016-07-04 21:54:00 -11.304936  179.522377  0.002136 -0.007736  -0.0042
1101 2016-07-04 22:51:00  31.929428  341.755598  -0.00506 -0.009434   -0.001
1102 2016-07-04 23:32:00  -0.901439  156.602513  0.006636 -0.003508   0.0017
1103 2016-07-05 00:27:00  16.490584  320.437102 -0.004011 -0.007178   0.0016
1104 2016-07-05 01:17:00 -11.877586   128.89866  0.005709 -0.001176   0.0045
1105 2016-07-05 03:09:00 -51.506347   91.711772 -0.005087  -0.00765  -0.0037
1106 2016-07-05 03:48:00   12.51109  270.867239  0.002771 -0.001126   0.0052
1107 2016-07-05 04:51:00 -53.899393    65.28883 -0.005784 -0.007865  -0.0011
1108 2016-07-05 05:30:00  13.910682  245.299606 -0.004163 -0.008557   -0.003
1109 2016-07-05 06:31:00 -51.300123   41.315355 -0.011231 -0.013113  -0.0044
1110 2016-07-05 07:10:00  13.009741  220.259716  0.004209  -0.00062   0.0065
