,Time,Lat,Lon,MIC Unscaled,MIC,RADS GIM
0,2024-01-22 00:00:00,-16.118148,147.555389,0.010636059874634202,-0.007076092015872837,-0.0010000000000000009
1,2024-01-22 00:00:01,-16.17711,147.541567,0.010479401494342927,-0.007209162756204063,-0.0011999999999999789
2,2024-01-22 00:00:02,-16.23607,147.527739,0.010405201955047794,-0.007272190266177564,-0.0012999999999999956
3,2024-01-22 00:00:03,-16.295029,147.513906,0.010405201956771526,-0.007272190264713402,-0.0015000000000000013
4,2024-01-22 00:00:04,-16.353987,147.500067,0.010405201958463256,-0.007272190263276329,-0.0015999999999999903
5,2024-01-22 00:00:05,-16.412944,147.486222,0.010505201960124402,-0.00717219026186533,-0.001700000000000007
6,2024-01-22 00:00:06,-16.471901,147.472371,0.010118411622408799,-0.007500742596551049,-0.001799999999999996
7,2024-01-22 00:00:07,-16.530856,147.458514,0.010218411624835652,-0.007400742594489626,-0.001899999999999999
8,2024-01-22 00:00:08,-16.58981,147.444652,0.010073328140300652,-0.0075239812406508455,-0.0020000000000000018
9,2024-01-22 00:00:09,-16.648763,147.430784,0.01017332814177635,-0.0074239812393973315,-0.0020999999999999908
10,2024-01-22 00:00:10,-16.707716,147.416909,0.010067710643441696,-0.007513696189017011,-0.0022000000000000075
11,2024-01-22 00:00:11,-16.766667,147.403029,0.010167710644909983,-0.007413696187769797,-0.0022999999999999965
12,2024-01-22 00:00:12,-16.825617,147.389143,0.010267710646350237,-0.00731369618654637,-0.0024000000000000132
13,2024-01-22 00:00:13,-16.884566,147.375251,0.010035126726498311,-0.0075112605577998814,-0.0025000000000000022
14,2024-01-22 00:00:14,-16.943515,147.361353,0.00971275376253472,-0.007770037936360996,-0.002599999999999991
15,2024-01-22 00:00:15,-17.002462,147.347449,0.009619005466381891,-0.007834614061551615,-0.002599999999999991
16,2024-01-22 00:00:16,-17.061408,147.333539,0.009244003230458292,-0.008138096461125927,-0.002700000000000008
17,2024-01-22 00:00:17,-17.120353,147.319623,0.009018025714245759,-0.008314992400769161,-0.002700000000000008
18,2024-01-22 00:00:18,-17.179297,147.305701,0.00871173517110177,-0.008560108846280917,-0.002799999999999997
19,2024-01-22 00:00:19,-17.23824,147.291773,0.008711735172068524,-0.008560108845459713,-0.0029000000000000137
20,2024-01-22 00:00:20,-17.297183,147.277838,0.008811735173008872,-0.008460108844660974,-0.0030000000000000027
21,2024-01-22 00:00:21,-17.356124,147.263898,0.008701895522829392,-0.008538353491058512,-0.0030000000000000027
22,2024-01-22 00:00:22,-17.415064,147.249951,0.008694921375661246,-0.008529220822467806,-0.0031000000000000055
23,2024-01-22 00:00:23,-17.474003,147.235998,0.00868149512277662,-0.008525568783019244,-0.0031000000000000055
24,2024-01-22 00:00:24,-17.532941,147.222039,0.008781495123473121,-0.008425568782427603,-0.0031999999999999945
25,2024-01-22 00:00:25,-17.591877,147.208073,0.008642495012503797,-0.008528583275790848,-0.0032999999999999974
26,2024-01-22 00:00:26,-17.650813,147.194101,0.008680809061090825,-0.008480981335870982,-0.0034000000000000002
27,2024-01-22 00:00:27,-17.709748,147.180123,0.008324772217887778,-0.008768353911985445,-0.003499999999999996
28,2024-01-22 00:00:28,-17.768682,147.166139,0.008324772218865614,-0.008768353911154839,-0.003700000000000002
29,2024-01-22 00:00:29,-17.827614,147.152148,0.008090582081894986,-0.008952225918866106,-0.0038000000000000013
30,2024-01-22 00:00:30,-17.886546,147.138151,0.008190582082929436,-0.00885222591798742,-0.0039000000000000007
31,2024-01-22 00:00:31,-17.945477,147.124147,0.008290582083932123,-0.00875222591713571,-0.0040000000000000036
32,2024-01-22 00:00:32,-18.004406,147.110137,0.00793839974644639,-0.009051381087090082,-0.004199999999999995
33,2024-01-22 00:00:33,-18.063334,147.09612,0.0073497626906294244,-0.009536331874061749,-0.004299999999999998
