,Time,Lat,Lon,MIC Unscaled,MIC,RADS GIM
0,2024-01-22 00:30:22,-54.955089,334.89256,-0.005954906149142639,-0.012991797688485601,-0.010999999999999996
1,2024-01-22 00:30:23,-54.897954,334.861649,-0.005830520129745678,-0.012871665018311391,-0.0109
2,2024-01-22 00:30:24,-54.840813,334.830813,-0.00575850191467165,-0.012794766289479509,-0.010800000000000004
3,2024-01-22 00:30:25,-54.783665,334.800052,-0.005638130390926869,-0.012677947916549377,-0.010800000000000004
4,2024-01-22 00:30:26,-54.72651,334.769366,-0.005445014264329584,-0.012483631121769617,-0.010599999999999998
5,2024-01-22 00:30:27,-54.669348,334.738754,-0.005283793064265518,-0.012333087972086404,-0.010600000000000012
6,2024-01-22 00:30:28,-54.612181,334.708216,-0.005243770607463796,-0.012282604380460138,-0.010500000000000002
7,2024-01-22 00:30:29,-54.555007,334.677752,-0.005207167697686962,-0.012234943906919551,-0.010399999999999993
8,2024-01-22 00:30:30,-54.497826,334.647361,-0.00508536071580562,-0.012116940444912683,-0.010399999999999993
9,2024-01-22 00:30:31,-54.440639,334.617043,-0.004985360409839254,-0.012016940192312212,-0.01029999999999999
10,2024-01-22 00:30:32,-54.383446,334.586797,-0.00486676855373476,-0.01190159108179177,-0.01029999999999999
11,2024-01-22 00:30:33,-54.326246,334.556624,-0.00476535385603416,-0.01180042313216706,-0.010199999999999987
12,2024-01-22 00:30:34,-54.26904,334.526523,-0.004695055581091262,-0.011724944355760186,-0.010200000000000015
13,2024-01-22 00:30:35,-54.211828,334.496493,-0.0045983966857837955,-0.011627702713231242,-0.010099999999999998
14,2024-01-22 00:30:36,-54.154609,334.466535,-0.004459522803608645,-0.011495609117491673,-0.010000000000000009
15,2024-01-22 00:30:37,-54.097384,334.436647,-0.004388190177365692,-0.01141927639878168,-0.009999999999999981
16,2024-01-22 00:30:38,-54.040153,334.40683,-0.004190673355925295,-0.011221326467475146,-0.009800000000000003
17,2024-01-22 00:30:39,-53.982916,334.37708299999997,-0.004148724277442728,-0.011169252290759157,-0.009800000000000003
18,2024-01-22 00:30:40,-53.925672,334.347406,-0.0041119780142551965,-0.011121473467155418,-0.009699999999999986
19,2024-01-22 00:30:41,-53.868423,334.317799,-0.004012845264915577,-0.011022189454099385,-0.009599999999999997
20,2024-01-22 00:30:42,-53.811167,334.288261,-0.003916796182560467,-0.010925451262455005,-0.009599999999999997
21,2024-01-22 00:30:43,-53.753906,334.25879199999997,-0.003812806394968532,-0.010822157363752416,-0.009499999999999995
22,2024-01-22 00:30:44,-53.696638,334.229391,-0.0037946342613395453,-0.010807154768750805,-0.009599999999999997
23,2024-01-22 00:30:45,-53.639364,334.200058,-0.0037036307781316696,-0.010714582135322781,-0.009500000000000001
24,2024-01-22 00:30:46,-53.582084,334.170794,-0.003603630559871701,-0.010614581955131167,-0.0094
25,2024-01-22 00:30:47,-53.524798,334.141597,-0.0035318446535709145,-0.010537875016350545,-0.0094
26,2024-01-22 00:30:48,-53.467507,334.112467,-0.003422592375442153,-0.01043023649770205,-0.009300000000000001
27,2024-01-22 00:30:49,-53.410209,334.08340499999997,-0.0033412483748587705,-0.010345638563816689,-0.0093
28,2024-01-22 00:30:50,-53.352905,334.054408,-0.003243793007962288,-0.010247739368304429,-0.0092
29,2024-01-22 00:30:51,-53.295596,334.025479,-0.0032296252989859487,-0.010236042756106208,-0.009199999999999998
30,2024-01-22 00:30:52,-53.238281,333.996615,-0.003115341743920431,-0.010124250503407315,-0.009199999999999998
31,2024-01-22 00:30:53,-53.180959,333.967817,-0.002984432535675815,-0.00999873240285942,-0.009099999999999999
32,2024-01-22 00:30:54,-53.123632,333.939085,-0.0028746549018196753,-0.009890660159730873,-0.0091
33,2024-01-22 00:30:55,-53.066299,333.910417,-0.0028778232761807535,-0.009893275914067884,-0.0091
34,2024-01-22 00:30:56,-53.008961,333.881815,-0.0027948711712829817,-0.009807350357447533,-0.009000000000000001
35,2024-01-22 00:30:57,-52.951617,333.853277,-0.0028206189244493612,-0.009811165498345882,-0.008900000000000002
36,2024-01-22 00:30:58,-52.894266,333.824803,-0.0027620179079116945,-0.009745343773447988,-0.0088
37,2024-01-22 00:30:59,-52.836911,333.796393,-0.0027826986669787362,-0.009762417445639875,-0.008800000000000002
38,2024-01-22 00:31:00,-52.779549,333.768047,-0.002687585464654975,-0.00966645190014523,-0.008700000000000001
39,2024-01-22 00:31:01,-52.722182,333.739764,-0.002612022911420153,-0.009586627027853206,-0.008600000000000003
40,2024-01-22 00:31:02,-52.664809,333.711544,-0.0026121118612315065,-0.009586700463258341,-0.0086
41,2024-01-22 00:31:03,-52.607431,333.683387,-0.002547730199464769,-0.009516106338982887,-0.0085
42,2024-01-22 00:31:04,-52.550047,333.65529300000003,-0.002502461508701745,-0.009478733301361855,-0.008500000000000008
43,2024-01-22 00:31:05,-52.492657,333.62726,-0.0024125717695179655,-0.009387080155478345,-0.008400000000000005
44,2024-01-22 00:31:06,-52.435262,333.59929,-0.002302472675743683,-0.00927874252067594,-0.008300000000000002
45,2024-01-22 00:31:07,-52.377862,333.571381,-0.002302562121592036,-0.009278816365600531,-0.008300000000000002
