,Time,Lat,Lon,MIC Unscaled,MIC,RADS GIM
0,2024-01-22 00:30:22,-54.955089,334.89256,-0.005954906149142639,-0.012029560732819619,-0.010999999999999996
1,2024-01-22 00:30:23,-54.897954,334.861649,-0.005830520129745678,-0.011908846452173723,-0.0109
2,2024-01-22 00:30:24,-54.840813,334.830813,-0.00575850191467215,-0.011832615093398231,-0.010800000000000004
3,2024-01-22 00:30:25,-54.783665,334.800052,-0.005638130390926869,-0.011715310856360798,-0.010800000000000004
4,2024-01-22 00:30:26,-54.72651,334.769366,-0.005445014264329584,-0.011521158243065183,-0.010599999999999998
5,2024-01-22 00:30:27,-54.669348,334.738754,-0.005283793064265449,-0.011369154957946617,-0.010600000000000012
6,2024-01-22 00:30:28,-54.612181,334.708216,-0.005243770607463796,-0.011320101840340088,-0.010500000000000002
7,2024-01-22 00:30:29,-54.555007,334.677752,-0.005207167697686962,-0.011273953397563888,-0.010399999999999993
8,2024-01-22 00:30:30,-54.497826,334.647361,-0.005085360715806175,-0.011155429835543962,-0.010399999999999993
9,2024-01-22 00:30:31,-54.440639,334.617043,-0.004985360409839254,-0.011055429575645662,-0.01029999999999999
10,2024-01-22 00:30:32,-54.383446,334.586797,-0.004866768553734371,-0.010939637046376516,-0.01029999999999999
11,2024-01-22 00:30:33,-54.326246,334.556624,-0.00476535385603416,-0.010838435355985221,-0.010199999999999987
12,2024-01-22 00:30:34,-54.26904,334.526523,-0.004695055581091262,-0.010763664970482145,-0.010200000000000015
13,2024-01-22 00:30:35,-54.211828,334.496493,-0.0045983966857837955,-0.010666503013835676,-0.010099999999999998
14,2024-01-22 00:30:36,-54.154609,334.466535,-0.004459522803608673,-0.010533482269774797,-0.010000000000000009
15,2024-01-22 00:30:37,-54.097384,334.436647,-0.004388190177365692,-0.010457833272524253,-0.009999999999999981
16,2024-01-22 00:30:38,-54.040153,334.40683,-0.004190673355925295,-0.010259942565424424,-0.009800000000000003
17,2024-01-22 00:30:39,-53.982916,334.37708299999997,-0.0041487242774426725,-0.01020925291249214,-0.009800000000000003
18,2024-01-22 00:30:40,-53.925672,334.347406,-0.004111978014254808,-0.010162982700650663,-0.009699999999999986
19,2024-01-22 00:30:41,-53.868423,334.317799,-0.0040128452649154656,-0.010063719371662144,-0.009599999999999997
