,Time,Lat,Lon,MIC Unscaled,MIC,RADS GIM,Uncorrected
75,2024-01-22 06:26:35,-66.446773,212.300181,0.09020359054892357,0.07655723519772487,0.0745,0.0155
76,2024-01-22 06:26:36,-66.390355,212.283777,0.05300913670626528,0.03934350088463061,0.0372,-0.0218
77,2024-01-22 06:26:37,-66.333936,212.267429,0.0941063684821821,0.08042297100604275,0.0782,0.0192
78,2024-01-22 06:26:38,-66.277515,212.251136,0.0696682052554934,0.05599177918392664,0.0538,-0.0052
79,2024-01-22 06:26:39,-66.221092,212.234898,0.05633163781120317,0.04264362430200872,0.0404,-0.0186
80,2024-01-22 06:26:40,-66.164668,212.218715,0.06616522198220355,0.05247107353989172,0.0502,-0.0088
81,2024-01-22 06:26:41,-66.051815,212.186512,0.044523915795155786,0.030800778221964562,0.0294,-0.0306
82,2024-01-22 06:26:42,-65.995387,212.170491,0.06993384195252968,0.05615408912905292,0.0545,-0.0055
83,2024-01-22 06:26:43,-65.938956,212.154523,0.08428471311219465,0.07045913281286298,0.0686,0.0086
84,2024-01-22 06:26:44,-65.882525,212.138608,0.08042792957107689,0.06659445477630538,0.0647,0.0047
85,2024-01-22 06:26:45,-65.826091,212.122746,0.06440573706615801,0.050558048915387656,0.0486,-0.0114
86,2024-01-22 06:26:46,-65.769656,212.106935,0.06724153348810825,0.05338730628492229,0.0514,-0.0086
87,2024-01-22 06:26:48,-65.656782,212.075469,0.08033576253469009,0.0664643221956346,0.0644,0.0044
88,2024-01-22 06:26:49,-65.600343,212.059813,0.06650769876057815,0.05262311758995244,0.0505,-0.0095
89,2024-01-22 06:26:50,-65.543902,212.044207,0.07881385672236427,0.06492815065621274,0.0628,0.0028
90,2024-01-22 06:26:52,-65.431015,212.013146,0.06138832881344632,0.04747075134544815,0.0462,-0.0148
91,2024-01-22 06:26:53,-65.37457,211.99769,0.05388837862447729,0.03997079205733107,0.0387,-0.0223
92,2024-01-22 06:26:54,-65.318123,211.982283,0.07542946970840371,0.06148610955990755,0.0601,-0.0009
93,2024-01-22 06:26:55,-65.261674,211.966926,0.02973814285488796,0.01579319835364426,0.0144,-0.0466
94,2024-01-22 06:26:56,-65.205225,211.951617,0.05622950224555903,0.0422678688181124,0.0408,-0.0202
95,2024-01-22 06:26:57,-65.148773,211.936356,0.05772038886962786,0.04376042021311781,0.0423,-0.0187
96,2024-01-22 06:26:58,-65.09232,211.921143,0.04952502571092898,0.035545942691792856,0.034,-0.027
97,2024-01-22 06:26:59,-64.97941,211.89086,0.045147270679780555,0.03107278742120538,0.0291,-0.0319
98,2024-01-22 06:27:00,-64.922953,211.875789,0.015009993483522999,0.0009240524400916522,-0.0011,-0.0621
99,2024-01-22 06:27:01,-64.866494,211.860765,0.06456098618217625,0.05048399746679322,0.0485,-0.0125
100,2024-01-22 06:27:02,-64.810034,211.845787,0.04975322402550465,0.035641118578747244,0.0345,-0.0275
101,2024-01-22 06:27:03,-64.753573,211.830855,0.026489564069502605,0.012370820265067473,0.0112,-0.0508
102,2024-01-22 06:27:04,-64.69711,211.815969,0.04821073715410605,0.03408812559131745,0.0329,-0.0291
103,2024-01-22 06:27:05,-64.640645,211.801128,0.03654368874775887,0.02241505780687786,0.0212,-0.0408
104,2024-01-22 06:27:06,-64.584179,211.786333,0.015778543931342218,0.0016435458772138534,0.0004,-0.0616
